Redondo Beach Pier,"['sea creature', 'animals', 'restaurant & food', 'performance', 'shopping', 'ocean view', 'biking', 'surfing', 'highly recommended', 'good for pictures', 'whale watching', 'amusement park']","[('sea creature', 'sea lions'), ('animals', 'sea lions'), ('restaurant & food', 'coffee shop'), ('restaurant & food', 'shops restaurants'), ('performance', 'street musicians'), ('restaurant & food', 'hot dog'), ('shopping', 'shops restaurants'), ('ocean view', 'pacific ocean'), ('biking', 'renting bikes'), ('restaurant & food', 'clam chowder'), ('surfing', 'playing volleyball'), ('highly recommended', 'highly recommend'), ('good for pictures', 'taking pictures'), ('ocean view', 'pacific ocean'), ('whale watching', 'whale watching'), ('sea creature', 'whale watching'), ('animals', 'whale watching'), ('amusement park', 'amusement park'), ('performance', 'live entertainment'), ('shopping', 'quaint shops'), ('sea creature', 'sea lions'), ('animals', 'sea lions'), ('amusement park', 'roller coaster'), ('restaurant & food', 'fresh fish'), ('restaurant & food', 'fresh fish')]"
Robert Mondavi Winery,"['restaurant & food', 'exhibitions', 'wines', 'shopping', 'ocean view', 'gardens', 'highly recommended', 'architecture', 'good for pictures', 'historical site']","[('restaurant & food', 'souvenir shop'), ('exhibitions', 'art pieces'), ('wines', 'wine tastings'), ('shopping', 'souvenir shop'), ('ocean view', 'coast highway'), ('gardens', 'rose gardens'), ('restaurant & food', 'cheese plate'), ('highly recommended', 'highly recommend'), ('architecture', 'style architecture'), ('good for pictures', 'photo ops'), ('historical site', 'history lesson')]"
Rodeo Drive,"['restaurant & food', 'shopping', 'ocean view', 'highly recommended', 'music', 'good for pictures', 'natural view', 'amusement park']","[('restaurant & food', 'window shop'), ('restaurant & food', 'restaurants nearby'), ('shopping', 'brand stores'), ('ocean view', 'west coast'), ('restaurant & food', 'food vendors'), ('highly recommended', 'highly recommend'), ('music', 'music playing'), ('good for pictures', 'photo op'), ('natural view', 'palm tree'), ('amusement park', 'theme park'), ('shopping', 'shopping centre')]"
Ronald Reagan Presidential Library and Museum,"['restaurant & food', 'exhibitions', 'gardens', 'beach', 'highly recommended', 'mountain view', 'historical site']","[('restaurant & food', 'picnic lunch'), ('exhibitions', 'special exhibits'), ('gardens', 'rose garden'), ('beach', 'newport beach'), ('restaurant & food', 'food drink'), ('highly recommended', 'highly recommend'), ('mountain view', 'hill overlooking'), ('exhibitions', 'interactive displays'), ('historical site', 'history buff')]"
Runyon Canyon Park,"['ocean view', 'highly recommended', 'good for pictures', 'water fountain']","[('ocean view', 'pacific ocean'), ('highly recommended', 'highly recommend'), ('good for pictures', 'photo ops'), ('ocean view', 'pacific ocean'), ('water fountain', 'water fountain')]"
Safari West,"['restaurant & food', 'exhibitions', 'bridge', 'wines', 'shopping', 'natural view', 'animals', 'highly recommended']","[('restaurant & food', 'snack shop'), ('restaurant & food', 'ate lunch'), ('exhibitions', 'extensive collection'), ('bridge', 'gate bridge'), ('wines', 'wine tasting'), ('shopping', 'ice cream'), ('natural view', 'muir woods'), ('animals', 'baby giraffes'), ('restaurant & food', 'snack shack'), ('highly recommended', 'highly recommend'), ('animals', 'natural habitat'), ('restaurant & food', 'hot chocolate'), ('animals', 'wild animals')]"
San Diego Zoo,"['restaurant & food', 'shopping', 'animals', 'highly recommended', 'good for pictures', 'exhibitions', 'amusement park']","[('restaurant & food', 'ate lunch'), ('shopping', 'ice cream'), ('animals', 'baby animals'), ('restaurant & food', 'junk food'), ('highly recommended', 'highly suggest'), ('good for pictures', 'photo ops'), ('exhibitions', 'animal exhibits'), ('amusement park', 'amusement park'), ('animals', 'animals natural'), ('animals', 'wild animals')]"
San Diego Zoo Safari Park,"['restaurant & food', 'exhibitions', 'shopping', 'ocean view', 'animals', 'peaceful serene', 'highly recommended', 'good for pictures', 'water fountain']","[('restaurant & food', 'picnic lunch'), ('exhibitions', 'special exhibits'), ('shopping', 'ice cream'), ('ocean view', 'west coast'), ('animals', 'feeding giraffes'), ('restaurant & food', 'food options'), ('peaceful serene', 'peaceful serene'), ('highly recommended', 'highly recommend'), ('good for pictures', 'photo opportunities'), ('good for pictures', 'taking pictures'), ('water fountain', 'water fountains'), ('exhibitions', 'animal exhibits'), ('animals', 'natural environment'), ('animals', 'wild animals')]"
San Francisco Bay,"['sea creature', 'animals', 'shopping', 'restaurant & food', 'exhibitions', 'bridge', 'performance', 'ocean view', 'museum', 'biking', 'highly recommended', 'good for pictures', 'parks', 'whale watching', 'natural view']","[('sea creature', 'sea lions'), ('animals', 'sea lions'), ('shopping', 'shopping malls'), ('restaurant & food', 'shop eat'), ('restaurant & food', 'shops restaurants'), ('restaurant & food', 'eat drink'), ('exhibitions', 'asian countries'), ('bridge', 'gg bridge'), ('performance', 'street entertainers'), ('shopping', 'shops restaurants'), ('ocean view', 'west coast'), ('museum', 'maritime museum'), ('biking', 'bike rental'), ('restaurant & food', 'food trucks'), ('highly recommended', 'highly recommend'), ('good for pictures', 'photo ops'), ('parks', 'ball park'), ('whale watching', 'whale watching'), ('sea creature', 'whale watching'), ('animals', 'whale watching'), ('performance', 'live entertainment'), ('sea creature', 'sea lions'), ('animals', 'sea lions'), ('restaurant & food', 'fresh seafood'), ('parks', 'national park'), ('natural view', 'national park'), ('restaurant & food', 'fresh seafood')]"
San Francisco Bay Bridge,"['sea creature', 'animals', 'exhibitions', 'shopping', 'highly recommended', 'good for pictures', 'parks', 'natural view']","[('sea creature', 'sea lions'), ('animals', 'sea lions'), ('exhibitions', 'star wars'), ('shopping', 'ice cream'), ('highly recommended', 'highly recommend'), ('good for pictures', 'photo opportunities'), ('good for pictures', 'picture taking'), ('sea creature', 'sea lions'), ('animals', 'sea lions'), ('parks', 'national park'), ('natural view', 'national park')]"
San Francisco Museum of Modern Art (SFMOMA),"['restaurant & food', 'exhibitions', 'shopping', 'ocean view', 'gardens', 'highly recommended', 'historical site']","[('restaurant & food', 'coffee shop'), ('exhibitions', 'temporary exhibits'), ('shopping', 'coffee shop'), ('ocean view', 'west coast'), ('gardens', 'sculpture garden'), ('highly recommended', 'highly suggest'), ('exhibitions', 'interactive exhibits'), ('historical site', 'history buff'), ('historical site', 'war memorial')]"
Santa Barbara County Courthouse,"['exhibitions', 'ocean view', 'animals', 'restaurant & food', 'highly recommended', 'architecture', 'good for pictures', 'mountain view', 'natural view', 'parks']","[('exhibitions', 'native americans'), ('ocean view', 'pacific ocean'), ('animals', 'birds eye'), ('restaurant & food', 'yummy food'), ('highly recommended', 'highly recommend'), ('architecture', 'architectural styles'), ('good for pictures', 'taking pictures'), ('ocean view', 'pacific ocean'), ('mountain view', 'hill overlooking'), ('natural view', 'palm tree'), ('parks', 'national park'), ('natural view', 'national park')]"
Santa Barbara Zoo,"['restaurant & food', 'rock climbing', 'shopping', 'ocean view', 'gardens', 'rock climbing ', 'animals', 'highly recommended', 'exhibitions', 'amusement park']","[('restaurant & food', 'snack bar'), ('rock climbing', 'rock climbing'), ('shopping', 'ice cream'), ('ocean view', 'pacific ocean'), ('gardens', 'botanical garden'), ('rock climbing ', 'rock climbing'), ('animals', 'giraffe feeding'), ('restaurant & food', 'food options'), ('highly recommended', 'highly recommend'), ('ocean view', 'pacific ocean'), ('exhibitions', 'animal exhibits'), ('amusement park', 'theme parks'), ('animals', 'wild animal')]"
Santa Cruz Beach Boardwalk,"['sea creature', 'animals', 'restaurant & food', 'shopping', 'ocean view', 'surfing', 'highly recommended', 'music', 'amusement park', 'whale watching', 'performance', 'parks', 'natural view']","[('sea creature', 'sea birds'), ('animals', 'sea birds'), ('restaurant & food', 'shops restaurants'), ('restaurant & food', 'hot dogs'), ('shopping', 'souvenir shops'), ('ocean view', 'west cliff'), ('restaurant & food', 'junk food'), ('surfing', 'volleyball players'), ('highly recommended', 'highly recommend'), ('music', 'band playing'), ('amusement park', 'amusement rides'), ('ocean view', 'pacific ocean'), ('whale watching', 'whale watching'), ('sea creature', 'whale watching'), ('animals', 'whale watching'), ('amusement park', 'amusement park'), ('amusement park', 'amusement parks'), ('performance', 'live music'), ('shopping', 'shopping eating'), ('sea creature', 'sea lions'), ('animals', 'sea lions'), ('amusement park', 'thrill rides'), ('parks', 'state park'), ('natural view', 'state park')]"
Santa Cruz Wharf,"['sea creature', 'animals', 'restaurant & food', 'wines', 'shopping', 'ocean view', 'beach', 'surfing', 'highly recommended', 'pier', 'good for pictures', 'water fountain', 'amusement park', 'parks', 'natural view']","[('sea creature', 'otters sea'), ('animals', 'otters sea'), ('restaurant & food', 'shop eat'), ('restaurant & food', 'shops eateries'), ('restaurant & food', 'ate dinner'), ('wines', 'wine tasting'), ('shopping', 'shop dine'), ('ocean view', 'west coast'), ('beach', 'pismo beach'), ('surfing', 'watch sunset'), ('restaurant & food', 'clam chowder'), ('surfing', 'volleyball courts'), ('highly recommended', 'highly recommend'), ('pier', 'pismo beach'), ('good for pictures', 'photo ops'), ('good for pictures', 'picture taking'), ('water fountain', 'water fountain'), ('amusement park', 'amusement park'), ('shopping', 'cute shops'), ('shopping', 'shopping eating'), ('sea creature', 'sea otters'), ('animals', 'sea otters'), ('restaurant & food', 'fresh fish'), ('parks', 'state park'), ('natural view', 'state park'), ('restaurant & food', 'fresh fish')]"
Santa Monica Bay,"['sea creature', 'animals', 'shopping', 'restaurant & food', 'rock climbing', 'performance', 'ocean view', 'biking', 'beach', 'surfing', 'highly recommended', 'music', 'amusement park', 'good for pictures', 'natural view']","[('sea creature', 'killer whales'), ('animals', 'killer whales'), ('shopping', 'shopping mall'), ('restaurant & food', 'shop eat'), ('restaurant & food', 'restaurants bars'), ('restaurant & food', 'eat drink'), ('rock climbing', 'feet wet'), ('performance', 'street performers'), ('shopping', 'shops restaurants'), ('ocean view', 'pacific coast'), ('biking', 'hired bikes'), ('beach', 'venice beach'), ('restaurant & food', 'italian food'), ('surfing', 'soft sand'), ('highly recommended', 'highly recommend'), ('music', 'music playing'), ('amusement park', 'carnival rides'), ('good for pictures', 'photo op'), ('ocean view', 'pacific ocean'), ('natural view', 'palm trees'), ('amusement park', 'amusement park'), ('shopping', 'shopping eating'), ('sea creature', 'sea lions'), ('animals', 'sea lions'), ('amusement park', 'ferris wheel'), ('shopping', 'shopping centre')]"
Santa Monica Pier,"['sea creature', 'animals', 'restaurant & food', 'performance', 'shopping', 'ocean view', 'biking', 'beach', 'highly recommended', 'music', 'amusement park', 'good for pictures']","[('sea creature', 'sea lions'), ('animals', 'sea lions'), ('restaurant & food', 'coffee shop'), ('restaurant & food', 'bars restaurants'), ('restaurant & food', 'ate lunch'), ('performance', 'street musicians'), ('shopping', 'shops restaurants'), ('ocean view', 'pacific coast'), ('biking', 'rented bikes'), ('beach', 'beach volleyball'), ('restaurant & food', 'food trucks'), ('highly recommended', 'highly recommend'), ('music', 'singing dancing'), ('amusement park', 'carnival rides'), ('good for pictures', 'photo ops'), ('good for pictures', 'taking photos'), ('ocean view', 'pacific ocean'), ('sea creature', 'saw dolphins'), ('animals', 'saw dolphins'), ('amusement park', 'amusement park'), ('amusement park', 'theme parks'), ('performance', 'live music'), ('shopping', 'shopping eating'), ('sea creature', 'sea lions'), ('animals', 'sea lions'), ('amusement park', 'ferris wheel')]"
Santa Monica State Beach,"['sea creature', 'animals', 'restaurant & food', 'shopping', 'ocean view', 'biking', 'surfing', 'car rental', 'highly recommended', 'amusement park', 'natural view']","[('sea creature', 'sea lions'), ('animals', 'sea lions'), ('restaurant & food', 'restaurants bars'), ('restaurant & food', 'hot dogs'), ('shopping', 'restaurants bars'), ('ocean view', 'pacific ocean'), ('biking', 'rented bikes'), ('surfing', 'watch sunset'), ('car rental', 'rented car'), ('restaurant & food', 'food options'), ('surfing', 'volleyball courts'), ('highly recommended', 'highly recommend'), ('amusement park', 'amusement rides'), ('ocean view', 'pacific ocean'), ('natural view', 'palm trees'), ('sea creature', 'saw dolphins'), ('animals', 'saw dolphins'), ('amusement park', 'amusement park'), ('sea creature', 'sea lions'), ('animals', 'sea lions'), ('amusement park', 'ferris wheel'), ('restaurant & food', 'hot chocolate')]"
SeaWorld,"['sea creature', 'animals', 'restaurant & food', 'shopping', 'ocean view', 'surfing', 'highly recommended', 'amusement park', 'water fountain', 'natural view', 'exhibitions']","[('sea creature', 'sea otter'), ('animals', 'sea otter'), ('restaurant & food', 'picnic lunch'), ('restaurant & food', 'hot dogs'), ('shopping', 'ice cream'), ('ocean view', 'west coast'), ('animals', 'sharks rays'), ('animals', 'orca show'), ('restaurant & food', 'food options'), ('surfing', 'dolphins swimming'), ('highly recommended', 'highly recommend'), ('amusement park', 'amusement rides'), ('water fountain', 'water fountain'), ('natural view', 'palm tree'), ('exhibitions', 'animal exhibits'), ('amusement park', 'amusement park'), ('amusement park', 'amusement parks'), ('shopping', 'cute shops'), ('sea creature', 'seals sea'), ('animals', 'seals sea'), ('amusement park', 'roller coasters'), ('amusement park', 'universal studios'), ('amusement park', 'universal studios')]"
Seaport Village,"['sea creature', 'animals', 'restaurant & food', 'exhibitions', 'bridge', 'performance', 'wines', 'shopping', 'surfing', 'highly recommended', 'music', 'good for pictures', 'natural view']","[('sea creature', 'sea wall'), ('animals', 'sea wall'), ('restaurant & food', 'boutiques restaurants'), ('restaurant & food', 'breakfast lunch'), ('exhibitions', 'native american'), ('bridge', 'coronado bridge'), ('performance', 'street performers'), ('wines', 'wine tasting'), ('shopping', 'shops restaurants'), ('restaurant & food', 'food options'), ('surfing', 'waters edge'), ('highly recommended', 'highly recommend'), ('music', 'music playing'), ('good for pictures', 'taking photos'), ('natural view', 'palm trees'), ('performance', 'live music'), ('shopping', 'quaint shops'), ('shopping', 'shopping dining'), ('restaurant & food', 'fresh fish'), ('shopping', 'shopping center'), ('restaurant & food', 'fresh fish')]"
Seventeen Mile Drive,"['sea creature', 'animals', 'restaurant & food', 'shopping', 'ocean view', 'natural view', 'rock climbing ', 'biking', 'surfing', 'highly recommended', 'good for pictures', 'golf']","[('sea creature', 'otters sea'), ('animals', 'otters sea'), ('restaurant & food', 'restaurants bars'), ('restaurant & food', 'lunch dinner'), ('shopping', 'restaurants bars'), ('ocean view', 'pacific grove'), ('natural view', 'cypress tree'), ('rock climbing ', 'rock formations'), ('biking', 'rented bikes'), ('restaurant & food', 'food drinks'), ('surfing', 'waves crashing'), ('highly recommended', 'highly recommend'), ('good for pictures', 'picture opportunities'), ('good for pictures', 'picture taking'), ('ocean view', 'pacific ocean'), ('sea creature', 'saw whales'), ('animals', 'saw whales'), ('sea creature', 'sea lions'), ('animals', 'sea lions'), ('golf', 'golf course')]"
Six Flags Discovery Kingdom,"['sea creature', 'animals', 'restaurant & food', 'exhibitions', 'rock climbing', 'wines', 'shopping', 'natural view', 'rock climbing ', 'highly recommended', 'amusement park', 'golf']","[('sea creature', 'sea lions'), ('animals', 'sea lions'), ('restaurant & food', 'coffee shop'), ('restaurant & food', 'lunch snack'), ('exhibitions', 'butterfly exhibit'), ('rock climbing', 'rock climbing'), ('wines', 'wine tasting'), ('shopping', 'coffee shop'), ('natural view', 'muir woods'), ('rock climbing ', 'rock climbing'), ('animals', 'dolphin show'), ('restaurant & food', 'junk food'), ('highly recommended', 'highly recommend'), ('exhibitions', 'animal exhibits'), ('amusement park', 'amusement park'), ('amusement park', 'amusement parks'), ('animals', 'natural habitat'), ('sea creature', 'sea lions'), ('animals', 'sea lions'), ('amusement park', 'thrill rides'), ('restaurant & food', 'hot chocolate'), ('golf', 'golf course'), ('animals', 'wild animals'), ('amusement park', 'universal studios'), ('amusement park', 'universal studios')]"
Six Flags Magic Mountain,"['restaurant & food', 'shopping', 'ocean view', 'highly recommended', 'good for pictures', 'water fountain', 'natural view', 'amusement park']","[('restaurant & food', 'snack shack'), ('restaurant & food', 'hot dog'), ('shopping', 'ice cream'), ('ocean view', 'west coast'), ('restaurant & food', 'snack shack'), ('highly recommended', 'highly recommend'), ('good for pictures', 'taking pictures'), ('water fountain', 'water fountain'), ('natural view', 'palm trees'), ('amusement park', 'amusement park'), ('amusement park', 'amusement parks'), ('amusement park', 'thrill rides'), ('amusement park', 'disney universal'), ('amusement park', 'disney universal')]"
South Carlsbad State Beach,"['sea creature', 'animals', 'restaurant & food', 'shopping', 'ocean view', 'surfing', 'highly recommended', 'pier', 'water fountain', 'amusement park']","[('sea creature', 'sea shells'), ('animals', 'sea shells'), ('restaurant & food', 'shop eat'), ('restaurant & food', 'restaurants nearby'), ('restaurant & food', 'lunch dinner'), ('shopping', 'touristy shops'), ('ocean view', 'pacific ocean'), ('restaurant & food', 'italian food'), ('surfing', 'playing volleyball'), ('highly recommended', 'highly recommend'), ('pier', 'oceanside pier'), ('ocean view', 'pacific ocean'), ('water fountain', 'water fountains'), ('amusement park', 'theme park'), ('restaurant & food', 'fish chips'), ('restaurant & food', 'hot chocolate'), ('restaurant & food', 'fish chips')]"
Stanford University,"['shopping', 'restaurant & food', 'exhibitions', 'rock climbing', 'ocean view', 'museum', 'gardens', 'rock climbing ', 'biking', 'beach', 'concert', 'peaceful serene', 'surfing', 'highly recommended', 'arts', 'architecture', 'pools', 'parks', 'natural view', 'historical site']","[('shopping', 'shopping mall'), ('restaurant & food', 'coffee shop'), ('restaurant & food', 'ate lunch'), ('exhibitions', 'art collection'), ('rock climbing', 'rock climbing'), ('shopping', 'coffee shop'), ('ocean view', 'west coast'), ('museum', 'art museum'), ('gardens', 'sculpture garden'), ('rock climbing ', 'rock climbing'), ('biking', 'rented bikes'), ('beach', 'beach volleyball'), ('concert', 'concert halls'), ('restaurant & food', 'ate lunch'), ('peaceful serene', 'peaceful relaxing'), ('surfing', 'volleyball courts'), ('highly recommended', 'highly recommend'), ('arts', 'fine art'), ('architecture', 'spanish style'), ('pools', 'outdoor pool'), ('parks', 'ball park'), ('natural view', 'palm trees'), ('historical site', 'historical site'), ('shopping', 'shopping center')]"
Staples Center,"['restaurant & food', 'shopping', 'ocean view', 'biking', 'concert', 'highly recommended', 'good for pictures']","[('restaurant & food', 'hotels restaurants'), ('restaurant & food', 'eat drink'), ('restaurant & food', 'hot dog'), ('shopping', 'restaurants bars'), ('ocean view', 'west coast'), ('biking', 'rode bikes'), ('concert', 'concert venue'), ('restaurant & food', 'food stands'), ('highly recommended', 'highly recommend'), ('good for pictures', 'photo opportunities')]"
State Street,"['shopping', 'restaurant & food', 'exhibitions', 'wines', 'ocean view', 'museum', 'theater', 'biking', 'highly recommended', 'architecture', 'good for pictures', 'natural view', 'performance']","[('shopping', 'shopping mall'), ('restaurant & food', 'shop eat'), ('restaurant & food', 'shops restaurants'), ('restaurant & food', 'restaurant bar'), ('exhibitions', 'art museum'), ('wines', 'wine tasting'), ('shopping', 'shops restaurants'), ('ocean view', 'west coast'), ('museum', 'art museum'), ('theater', 'movie theater'), ('biking', 'bike rentals'), ('restaurant & food', 'food outlets'), ('highly recommended', 'highly recommend'), ('architecture', 'spanish architecture'), ('good for pictures', 'taking pictures'), ('natural view', 'palm trees'), ('performance', 'live music'), ('shopping', 'quaint shops'), ('theater', 'movie theater'), ('shopping', 'outdoor mall'), ('shopping', 'shopping center')]"
Stearns Wharf,"['sea creature', 'animals', 'restaurant & food', 'wines', 'shopping', 'ocean view', 'biking', 'beach', 'good for pictures', 'natural view', 'historical site']","[('sea creature', 'deep sea'), ('animals', 'deep sea'), ('restaurant & food', 'eat shop'), ('restaurant & food', 'restaurants serving'), ('restaurant & food', 'breakfast lunch'), ('wines', 'wine tasting'), ('shopping', 'candy shops'), ('ocean view', 'pacific ocean'), ('animals', 'jelly fish'), ('biking', 'bike ride'), ('beach', 'venice beach'), ('animals', 'touch tank'), ('restaurant & food', 'food drink'), ('good for pictures', 'photo ops'), ('good for pictures', 'taking selfies'), ('ocean view', 'pacific ocean'), ('natural view', 'palm trees'), ('shopping', 'quaint shops'), ('historical site', 'history lesson'), ('shopping', 'shopping eating'), ('sea creature', 'sea lions'), ('animals', 'sea lions'), ('restaurant & food', 'fresh fish'), ('restaurant & food', 'fresh fish')]"
Sterling Vineyards,"['wines', 'animals', 'restaurant & food', 'highly recommended', 'music', 'good for pictures', 'water fountain', 'amusement park']","[('wines', 'wine tastings'), ('animals', 'birds eye'), ('restaurant & food', 'cheese plate'), ('highly recommended', 'highly recommend'), ('music', 'music playing'), ('good for pictures', 'taking pictures'), ('water fountain', 'water fountain'), ('amusement park', 'amusement park')]"
Sundial Bridge,"['restaurant & food', 'exhibitions', 'performance', 'shopping', 'ocean view', 'animals', 'natural view', 'gardens', 'biking', 'surfing', 'highly recommended', 'architecture', 'good for pictures']","[('restaurant & food', 'coffee shop'), ('restaurant & food', 'restaurants nearby'), ('restaurant & food', 'snack bar'), ('exhibitions', 'art work'), ('performance', 'street performers'), ('shopping', 'coffee shop'), ('ocean view', 'pacific ocean'), ('animals', 'birds flying'), ('natural view', 'plants trees'), ('gardens', 'botanical gardens'), ('biking', 'bike riders'), ('restaurant & food', 'snack bar'), ('surfing', 'waters edge'), ('highly recommended', 'highly recommend'), ('architecture', 'engineering marvel'), ('good for pictures', 'photo ops'), ('natural view', 'plants trees'), ('good for pictures', 'taking pictures'), ('ocean view', 'pacific ocean')]"
Sunset Cliffs Natural Park,"['sea creature', 'animals', 'bridge', 'ocean view', 'rock climbing ', 'biking', 'beach', 'surfing', 'peaceful serene', 'highly recommended', 'good for pictures', 'natural view', 'parks', 'shopping']","[('sea creature', 'tide pools'), ('animals', 'tide pools'), ('bridge', 'coronado bridge'), ('ocean view', 'pacific coast'), ('rock climbing ', 'rock formations'), ('biking', 'bike ride'), ('beach', 'sandy beaches'), ('surfing', 'watch surfers'), ('peaceful serene', 'quiet peaceful'), ('surfing', 'crashing waves'), ('highly recommended', 'highly recommend'), ('good for pictures', 'photo ops'), ('good for pictures', 'taking selfies'), ('ocean view', 'pacific ocean'), ('natural view', 'national parks'), ('parks', 'national parks'), ('shopping', 'quaint shops')]"
The Broad,"['exhibitions', 'museum', 'concert', 'restaurant & food', 'highly recommended', 'arts', 'architecture', 'good for pictures', 'water fountain', 'historical site']","[('exhibitions', 'special exhibitions'), ('museum', 'art museum'), ('concert', 'concert hall'), ('restaurant & food', 'food trucks'), ('highly recommended', 'highly recommended'), ('arts', 'fine art'), ('architecture', 'interior design'), ('good for pictures', 'photo opportunities'), ('good for pictures', 'taking selfies'), ('arts', 'art lovers'), ('water fountain', 'water fountains'), ('historical site', 'history buffs')]"
The Getty Center,"['restaurant & food', 'exhibitions', 'shopping', 'ocean view', 'museum', 'gardens', 'concert', 'highly recommended', 'arts', 'architecture', 'mountain view']","[('restaurant & food', 'coffee shop'), ('restaurant & food', 'picnic lunch'), ('exhibitions', 'special exhibitions'), ('shopping', 'coffee shop'), ('ocean view', 'pacific ocean'), ('museum', 'art museum'), ('gardens', 'sculpture garden'), ('concert', 'concert hall'), ('restaurant & food', 'food options'), ('highly recommended', 'highly recommend'), ('arts', 'fine arts'), ('architecture', 'ancient roman'), ('arts', 'art lover'), ('ocean view', 'pacific ocean'), ('mountain view', 'hill overlooking')]"
The Getty Villa,"['shopping', 'exhibitions', 'restaurant & food', 'ocean view', 'gardens', 'beach', 'highly recommended', 'arts', 'architecture', 'good for pictures', 'mountain view', 'water fountain', 'animals', 'historical site']","[('shopping', 'shopping mall'), ('exhibitions', 'art collection'), ('restaurant & food', 'hot dogs'), ('ocean view', 'pacific ocean'), ('gardens', 'botanical garden'), ('beach', 'redondo beach'), ('highly recommended', 'highly recommended'), ('arts', 'fine arts'), ('architecture', 'greek roman'), ('good for pictures', 'taking photos'), ('ocean view', 'pacific ocean'), ('mountain view', 'hill overlooking'), ('water fountain', 'water fountain'), ('animals', 'natural environment'), ('historical site', 'history lesson'), ('restaurant & food', 'fresh fish'), ('restaurant & food', 'fresh fish')]"
The Gondola at Heavenly,"['restaurant & food', 'rock climbing', 'shopping', 'animals', 'rock climbing ', 'highly recommended', 'good for pictures', 'amusement park']","[('restaurant & food', 'coffee shop'), ('restaurant & food', 'cup coffee'), ('rock climbing', 'rock climbing'), ('shopping', 'coffee shop'), ('animals', 'birds eye'), ('rock climbing ', 'rock climbing'), ('restaurant & food', 'cup coffee'), ('highly recommended', 'highly suggest'), ('good for pictures', 'photo ops'), ('good for pictures', 'picture taking'), ('amusement park', 'theme park'), ('restaurant & food', 'hot chocolate'), ('shopping', 'shopping centre')]"
The Grove,"['shopping', 'restaurant & food', 'ocean view', 'natural view', 'museum', 'theater', 'highly recommended', 'music', 'architecture', 'water fountain', 'amusement park', 'performance']","[('shopping', 'shopping district'), ('restaurant & food', 'shop eat'), ('restaurant & food', 'shops restaurants'), ('restaurant & food', 'ate dinner'), ('shopping', 'shops restaurants'), ('ocean view', 'west coast'), ('natural view', 'flowers trees'), ('museum', 'automotive museum'), ('theater', 'movie theatre'), ('restaurant & food', 'restaurant bar'), ('highly recommended', 'highly recommend'), ('music', 'music playing'), ('architecture', 'architectural styles'), ('natural view', 'flowers trees'), ('water fountain', 'water fountain'), ('amusement park', 'theme park'), ('performance', 'live music'), ('theater', 'movie theatre'), ('shopping', 'outdoor mall'), ('shopping', 'shopping centre')]"
"The Huntington Library, Art Collections and Botanical Gardens","['restaurant & food', 'exhibitions', 'shopping', 'ocean view', 'natural view', 'museum', 'gardens', 'highly recommended', 'good for pictures', 'water fountain', 'amusement park']","[('restaurant & food', 'coffee shop'), ('restaurant & food', 'ate lunch'), ('exhibitions', 'permanent collection'), ('shopping', 'coffee shop'), ('ocean view', 'west coast'), ('natural view', 'trees plants'), ('museum', 'norton simon'), ('gardens', 'sculpture garden'), ('restaurant & food', 'mediocre food'), ('highly recommended', 'highly recommend'), ('natural view', 'nature lovers'), ('good for pictures', 'photo ops'), ('natural view', 'trees plants'), ('water fountain', 'water fountains'), ('exhibitions', 'interactive exhibits'), ('gardens', 'japanese chinese'), ('amusement park', 'theme park')]"
The Queen Mary,"['restaurant & food', 'exhibitions', 'shopping', 'museum', 'highly recommended', 'music', 'architecture', 'good for pictures', 'amusement park', 'historical site']","[('restaurant & food', 'hotels restaurants'), ('restaurant & food', 'ate dinner'), ('exhibitions', 'titanic exhibition'), ('shopping', 'restaurants bars'), ('museum', 'museum tells'), ('restaurant & food', 'ate dinner'), ('highly recommended', 'highly recommend'), ('music', 'music dancing'), ('architecture', 'engineering marvel'), ('good for pictures', 'photo shoot'), ('good for pictures', 'taking pictures'), ('amusement park', 'amusement park'), ('historical site', 'history buffs'), ('shopping', 'shopping centre')]"
Third Street Promenade,"['shopping', 'restaurant & food', 'ocean view', 'theater', 'beach', 'highly recommended', 'architecture', 'water fountain', 'performance']","[('shopping', 'shopping mall'), ('restaurant & food', 'shop eat'), ('restaurant & food', 'restaurants bars'), ('restaurant & food', 'eat drink'), ('shopping', 'shop dine'), ('ocean view', 'west coast'), ('theater', 'movie theatre'), ('beach', 'venice beach'), ('restaurant & food', 'food options'), ('highly recommended', 'highly recommend'), ('architecture', 'architectural styles'), ('water fountain', 'water fountains'), ('performance', 'live entertainment'), ('theater', 'movie theatre'), ('shopping', 'outdoor mall'), ('shopping', 'shopping centre')]"
Torrey Pines Gliderport,"['sea creature', 'animals', 'restaurant & food', 'shopping', 'ocean view', 'rock climbing ', 'surfing', 'highly recommended', 'music', 'good for pictures', 'performance', 'amusement park', 'golf', 'parks', 'natural view']","[('sea creature', 'sea lions'), ('animals', 'sea lions'), ('restaurant & food', 'snack shack'), ('shopping', 'ice cream'), ('ocean view', 'pacific ocean'), ('animals', 'birds eye'), ('rock climbing ', 'cliff face'), ('surfing', 'hang gliders'), ('restaurant & food', 'snack shack'), ('surfing', 'surfing waves'), ('highly recommended', 'highly recommend'), ('music', 'band playing'), ('good for pictures', 'photo shots'), ('good for pictures', 'taking pics'), ('ocean view', 'pacific ocean'), ('performance', 'live music'), ('sea creature', 'sea lions'), ('animals', 'sea lions'), ('amusement park', 'roller coaster'), ('golf', 'golf course'), ('parks', 'state park'), ('natural view', 'state park')]"
